branch,state,category_code,category,name,igod_org_id,website,listing_url
jud,,J003,District Courts,Yadadri Bhuvanagiri District Judiciary,,https://yadadri.dcourts.gov.in,https://igod.gov.in/jud/J003/organizations
jud,,J003,District Courts,Yanam District Court,,https://yanam.dcourts.gov.in,https://igod.gov.in/jud/J003/organizations
jud,,J003,District Courts,Zunheboto District Court,,https://zunheboto.dcourts.gov.in,https://igod.gov.in/jud/J003/organizations
jud,,J016,View All,Family Courts of Madhya Pradesh,,https://familycourts.mphc.gov.in,https://igod.gov.in/jud/J016/organizations
jud,,OTHR,Others,Advocate General Punjab,,https://advocategeneral.punjab.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Advocate General, Himachal Pradesh",,https://advocategeneral.hp.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Advocate General, Odisha",,https://www.advgenodisha.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Andhra Pradesh State Judicial Academy,,https://apja.ap.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Andhra Pradesh State Legal Services Authority,,https://apslsa.ap.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Assam Judicial Academy,,https://www.jaassam.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Bihar Judicial Academy,,https://patnahighcourt.gov.in/bja,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Bihar State Legal Services Authority,,https://patnahighcourt.gov.in/bslsa,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Chanakya National Law University, Patna, Bihar",,https://cnlu.ac.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Chandigarh State Judicial Academy,,https://cja.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Chhattisgarh Judicial Academy,,https://csja.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Chhattisgarh State Legal Services Authority,,https://cgslsa.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Computerization and Computer Networking of Consumer Forums in Country (Confonet),,https://confonet.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Court Case Information System, Lucknow",,https://courtcases.up.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Court Case Monitoring System, Chandigarh",,https://ccms.chd.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Delhi High Court Legal Services Committee,,https://www.dhclsc.org,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Delhi Lokayukta,,https://lokayukta.delhi.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Delhi State Judicial Academy (DJA),,https://judicialacademy.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Delhi State Legal Services Authority,,https://dslsa.org,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Goa State Legal Services Authority,,https://goa.nalsa.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Gujarat State Judicial Academy,,https://gsja.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Gujarat State Legal Services Authority,,https://gujarathighcourt.nic.in/gslsa,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Haryana State Legal Services Authority,,https://hslsa.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,High Court of Kerala Recruitment,,,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Himachal Pradesh State Judicial Academy,,https://hpsja.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Himachal Pradesh State Legal Services Authority,,https://hpslsa.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Indian Law Reports Kerala Series,,https://ilrkerala.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Jammu & Kashmir Special Tribunal Court,,https://spltribunal.jk.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Jammu and Kashmir State Judicial Academy,,https://jkja.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Jammu and Kashmir State Legal Service Authority,,https://www.jkslsa.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Jharkhand State Legal Services Authority,,https://www.jhalsa.org,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Judicial Academy Jharkhand,,https://jajharkhand.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Judicial Academy for the States of Telangana and Andhra Pradesh,,https://ja.tap.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Judicial Training & Research Institute, Uttar Pradesh",,https://ijtr.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Juvenile Justice Monitoring Committee, Patna High Court",,https://patnahighcourt.gov.in/jjs,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Karnataka Lokayukta, Karnataka",,https://lokayukta.kar.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Karnataka State Legal Services Authority,,https://kslsa.kar.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Kerala Judicial Academy,,https://kja.keralacourts.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Kerala State Legal Services Authority,,https://kelsa.keralacourts.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Kerala State Mediation and Conciliation Centre (KSMCC),,,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Lok Ayukta, Kerala",,https://lokayuktakerala.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Lok Ayukta, Uttar Pradesh",,https://lokayukta.up.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Lokayukta Jharkhand,,,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Lokayukta, Arunachal Pradesh",,https://lokayukta.arunachal.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Lokayukta, Assam",,https://assamlokayukta.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Madhya Pradesh State Judicial Academy,,https://mpsja.mphc.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Madhya Pradesh State Legal Services Authority (MPSLSA),,https://madhyapradesh.nalsa.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Maharashtra Judicial Academy,,https://mja.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Maharashtra Judicial Academy & Indian Mediation Centre & Training Institute,,,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Maharashtra State Legal Services Aurhority,,https://legalservices.maharashtra.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Manipur Judicial Academy,,https://manipurja.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Manipur Lokayukta,,https://manipurlokayukta.mn.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Mediation Center, High Court of Punjab and Haryana",,https://mediationcentrephhc.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Meghalaya State Judicial Academy,,https://meghsja.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Meghalaya State Legal Services Authority,,https://mslsa.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Mizoram State Legal Services Authority,,https://mizoslsa.mizoram.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"National Law Universities (NLU), Delhi",,https://nludelhi.ac.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"National Law University, Jodhpur",,https://www.nlujodhpur.ac.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"National Law University, Odisha (NLUO)",,https://www.nluo.ac.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"National University of Advanced Legal Studies (NUALS), Kerala",,https://www.nuals.ac.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"National University of Study and Research in Law (NUSRL), Ranchi",,,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Odisha State Legal Services Authority,,https://oslsa.odisha.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Office of The Special Court (TORTS), Bombay",,https://specialcourt-torts.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Office of the Advocate General, Madhya Pradesh",,https://mpag.mp.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Punjab State Legal Services Authority,,https://pulsa.punjab.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Rajasthan State Judicial Academy,,https://rajasthanjudicialacademy.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Rajasthan State Legal Services Authority,,https://rlsa.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Rajiv Gandhi National University of Law (RGNUL), Punjab",,https://rgnul.ac.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Recruitment Portal of Madras High Court,,https://www.mhc.tn.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Sikkim Judicial Academy,,https://sikkimjudicialacademy.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Sikkim State Legal Services Authority,,https://sikkimslsa.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Society for Centralized Recruitment in Subordinate Courts, Under Punjab and Haryana High Court",,https://www.sssc.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"State Legal Services Authority, (UT) Chandigarh",,https://chdslsa.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"State Public Services Tribunal, Uttar Pradesh",,https://spst.up.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"SuSwagatam, Supreme Court of India",,https://suswagatam.sci.gov.in/public/Index.aspx,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Tamil Nadu State Judicial Academy,,https://www.tnsja.tn.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Tamil Nadu State Legal Services Authority,,https://tamilnadu.nalsa.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Telangana State Judicial Academy,,https://tsja.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Telangana State Legal Services Authority,,https://tslsa.telangana.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"The Indian Law Institute, Delhi",,https://www.ili.ac.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"The International Centre for Alternative Dispute Resolution (ICADR), Regional Centre, Hyderabad",,https://icadr.telangana.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Uttar Pradesh State Legal Services Authority,,https://upslsa.up.nic.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,Uttarakhand Judicial and Legal Academy,,https://ujala.uk.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"Uttarakhand State Legal Services Authority (UKSLSA), Nainital",,https://slsa.uk.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,West Bengal Judicial Academy,,https://wbja.wb.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,West Bengal National University of Juridical Sciences ( NUJS),,https://www.nujs.edu,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,"e-Courts Services, High Courts of India, District and Taluka Courts of India",,https://ecourts.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,e-Filing Services,,https://efiling.ecourts.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,eCourt India Services,,https://services.ecourts.gov.in,https://igod.gov.in/jud/OTHR/organizations
jud,,OTHR,Others,eLegalix - Allahabad High Court Judgment Information System,,https://elegalix.allahabadhighcourt.in,https://igod.gov.in/jud/OTHR/organizations
leg,,L008,Andaman and Nicobar Islands,"Port Blair Municipal Council, Lakshadweep",,,https://igod.gov.in/leg/AN/L008/organizations
leg,,L008,Andhra Pradesh,"Commissioner & Director of Municipal Administration, Andhra Pradesh",,https://cdma.ap.gov.in,https://igod.gov.in/leg/AP/L008/organizations
leg,,L008,Andhra Pradesh,"Greater Visakhapatnam Municipal Corporation, Andhra Pradesh",,https://www.gvmc.gov.in,https://igod.gov.in/leg/AP/L008/organizations
leg,,L008,Andhra Pradesh,"Vijayawada Municipal Corporation, Andhra Pradesh",,https://cdma.ap.gov.in/en/vijayawada-municipal-corporation,https://igod.gov.in/leg/AP/L008/organizations
leg,,L008,Arunachal Pradesh,Itanagar Municipal Corporation,,https://www.imc.arunachal.gov.in,https://igod.gov.in/leg/AR/L008/organizations
leg,,L008,Assam,"Guwahati Municipal Corporation, Government of Assam",,https://gmc.assam.gov.in,https://igod.gov.in/leg/AS/L008/organizations
leg,,L008,Assam,"Jorhat Municipal Board (JMB), Jorhat, Assam",,https://www.jorhatmunicipalboard.in,https://igod.gov.in/leg/AS/L008/organizations
leg,,L008,Bihar,Bhagalpur Municipal Corporation(BMC),,https://bhagalpurnagarnigam.in,https://igod.gov.in/leg/BR/L008/organizations
leg,,L008,Bihar,Patna Municipal Corporation,,https://www.pmc.bihar.gov.in,https://igod.gov.in/leg/BR/L008/organizations
leg,,L007,Chhattisgarh,"Zila Panchayat Kanker, North Banker, Chhattisgarh",,https://belagavi.nic.in/en,https://igod.gov.in/leg/CG/L007/organizations
leg,,L008,Chhattisgarh,Ambikapur Municipal Corporation,,,https://igod.gov.in/leg/CG/L008/organizations
leg,,L008,Chhattisgarh,Bhilai Charoda Municipal Corporation,,https://nagarnigambhilaicharoda.com,https://igod.gov.in/leg/CG/L008/organizations
leg,,L008,Chhattisgarh,Dhamtari Municipal Corporation,,,https://igod.gov.in/leg/CG/L008/organizations
leg,,L008,Chhattisgarh,Durg Municipal Corporation,,,https://igod.gov.in/leg/CG/L008/organizations
leg,,L008,Chhattisgarh,Jagdalpur Municipal Corporation,,https://nagarnigamjagdalpur.in,https://igod.gov.in/leg/CG/L008/organizations
leg,,L008,Chhattisgarh,Korba Municipal Corporation,,,https://igod.gov.in/leg/CG/L008/organizations
leg,,L008,Chhattisgarh,"Municipal Corporation Raigarh, Chhattisgarh",,https://nagarnigamraigarh.com,https://igod.gov.in/leg/CG/L008/organizations
leg,,L008,Chhattisgarh,"Municipal Corporation, Bhilai, Chhattisgarh",,,https://igod.gov.in/leg/CG/L008/organizations
leg,,L008,Chhattisgarh,"Raipur Municipal Corporation, Chhattisgarh",,https://nagarnigamraipur.nic.in,https://igod.gov.in/leg/CG/L008/organizations
leg,,L008,Chhattisgarh,Rajnandgaon Municipal Corporation,,,https://igod.gov.in/leg/CG/L008/organizations
leg,,L008,Delhi,Municipal Corporation Delhi (MCD),,https://mcdonline.nic.in,https://igod.gov.in/leg/DL/L008/organizations
leg,,L008,Goa,Corporation of the city of Panji,,https://ccpgoa.com,https://igod.gov.in/leg/GA/L008/organizations
leg,,L008,Goa,Directorate of Municipal Administration,,https://goaulbservice.gov.in,https://igod.gov.in/leg/GA/L008/organizations
leg,,L007,Gujarat,"Banaskantha District Panchayat, Gujarat",,https://banaskanthadp.gujarat.gov.in,https://igod.gov.in/leg/GJ/L007/organizations
